obj_id,Area,rst1,Mean_1
21301,3,0.222222222222222,15
21302,25,0.4608,15
21303,1,0,17
21304,1,0,152
21305,1,0,170
21306,1,0,166
21307,8,0.5,167
21308,3,0.333333333333333,166
21309,1,0,168
21310,1,0,170
21311,1,0,178
21312,1,0,74
21313,4,0.25,10
21314,1,0,10
21315,1,0,101
21316,1,0,67
21317,1,0,74
21318,1,0,174
21319,1,0,167
21320,1,0,76
21321,1,0,113
21322,1,0,197
21323,1,0,230
21324,2,0.25,224
21325,1,0,144
21326,2,0.25,97
21327,1,0,165
21328,2,0.25,162
21329,1,0,163
21330,2,0.25,164
21331,1,0,162
21332,1,0,163
21333,1,0,159
21334,1,0,143
21335,2,0.5,122
21336,1,0,79
21337,1,0,11
21338,1,0,48
21339,1,0,28
21340,1,0,34
21341,1,0,185
21342,2,0.25,191
21343,1,0,193
21344,2,0.25,196
21345,1,0,199
21346,1,0,201
21347,1,0,198
21348,1,0,191
21349,1,0,167
21350,1,0,143
21351,1,0,163
21352,1,0,178
21353,1,0,181
21354,1,0,180
21355,2,0.25,177
21356,1,0,171
21357,2,0.25,173
21358,1,0,172
21359,1,0,174
21360,1,0,175
21361,1,0,164
21362,1,0,164
21363,1,0,181
21364,1,0,176
21365,1,0,177
21366,1,0,178
21367,1,0,179
21368,1,0,178
21369,4,0.25,183
21370,2,0.25,186
21371,1,0,182
21372,1,0,161
21373,1,0,157
21374,4,0.25,157
21375,1,0,159
21376,1,0,156
21377,1,0,163
21378,1,0,156
21379,1,0,153
21380,1,0,153
21381,1,0,142
21382,2,0.25,147
21383,1,0,140
21384,1,0,147
21385,1,0,139
21386,1,0,164
21387,1,0,161
21388,1,0,152
21389,3,0.222222222222222,151
21390,1,0,149
21391,1,0,148
21392,1,0,148
21393,1,0,150
21394,1,0,147
21395,1,0,150
21396,1,0,145
21397,1,0,148
21398,1,0,146
21399,7,0.285714285714286,146
21400,1,0,144
21401,1,0,164
21402,1,0,161
21403,2,0.25,163
21404,3,0.444444444444444,163
21405,1,0,160
21406,1,0,163
21407,4,0.25,165
21408,1,0,163
21409,1,0,165
21410,1,0,162
21411,3,0.333333333333333,168
21412,1,0,164
21413,1,0,162
21414,1,0,167
21415,2,0.25,165
21416,1,0,166
21417,1,0,169
21418,1,0,168
21419,1,0,173
21420,1,0,179
21421,1,0,174
21422,1,0,26
21423,24,0.288194444444444,12
21424,9,0.37037037037037,13
21425,2,0.25,11
21426,1,0,12
21427,1,0,12
21428,2,0.25,11
21429,1,0,13
21430,16,0.6171875,14
21431,4,0.25,14
21432,1,0,16
21433,7,0.26530612244898,12
21434,1,0,54
21435,1,0,174
21436,1,0,169
21437,2,0.5,168
21438,1,0,169
21439,1,0,174
21440,1,0,177
21441,1,0,37
21442,1,0,9
21443,1,0,11
21444,1,0,141
21445,1,0,41
21446,1,0,14
21447,1,0,117
21448,1,0,173
21449,1,0,164
21450,2,0.25,79
21451,1,0,110
21452,1,0,198
21453,3,0.222222222222222,232
21454,2,0.25,143
21455,1,0,163
21456,1,0,161
21457,5,0.2,162
21458,1,0,166
21459,1,0,152
21460,1,0,124
21461,1,0,100
21462,1,0,104
21463,1,0,25
21464,1,0,17
21465,1,0,56
21466,1,0,19
21467,1,0,122
21468,1,0,181
21469,1,0,180
21470,1,0,179
21471,1,0,181
21472,1,0,184
21473,2,0.25,182
21474,1,0,185
21475,1,0,182
21476,1,0,187
21477,2,0.25,188
21478,1,0,191
21479,1,0,190
21480,1,0,191
21481,1,0,189
21482,1,0,183
21483,1,0,164
21484,1,0,167
21485,1,0,175
21486,1,0,176
21487,1,0,175
21488,1,0,173
21489,1,0,175
21490,2,0.25,170
21491,1,0,169
21492,1,0,168
21493,1,0,169
21494,1,0,171
21495,1,0,165
21496,1,0,157
21497,3,0.222222222222222,133
21498,1,0,162
21499,2,0.25,182
21500,8,0.234375,178
21501,1,0,179
21502,1,0,180
21503,2,0.25,181
21504,1,0,185
21505,2,0.25,183
21506,1,0,163
21507,1,0,158
21508,6,0.361111111111111,159
21509,2,0.25,158
21510,1,0,156
21511,3,0.222222222222222,155
21512,2,0.5,157
21513,3,0.222222222222222,156
21514,2,0.25,162
21515,1,0,154
21516,2,0.5,153
21517,2,0.25,151
21518,1,0,147
21519,1,0,149
21520,1,0,142
21521,1,0,148
21522,1,0,143
21523,1,0,163
21524,1,0,159
21525,1,0,151
21526,1,0,150
21527,1,0,152
21528,1,0,153
21529,1,0,151
21530,2,0.5,150
21531,1,0,153
21532,4,0.3125,149
21533,1,0,148
21534,2,0.5,150
21535,2,0.25,149
21536,3,0.222222222222222,147
21537,1,0,149
21538,1,0,147
21539,1,0,145
21540,1,0,147
21541,1,0,164
21542,1,0,165
21543,5,0.24,162
21544,1,0,165
21545,1,0,167
21546,1,0,164
21547,2,0.25,165
21548,1,0,164
21549,1,0,158
21550,1,0,164
21551,1,0,167
21552,2,0.25,166
21553,1,0,165
21554,2,0.25,166
21555,1,0,165
21556,1,0,166
21557,5,0.32,164
21558,1,0,167
21559,2,0.5,164
21560,1,0,168
21561,1,0,166
21562,1,0,169
21563,2,0.25,165
21564,1,0,168
21565,1,0,170
21566,2,0.25,169
21567,1,0,170
21568,2,0.25,172
21569,2,0.25,174
21570,1,0,176
21571,1,0,185
21572,1,0,89
21573,24,1.00347222222222,16
21574,40,0.813125,14
21575,3,0.222222222222222,13
21576,1,0,11
21577,1,0,11
21578,1,0,14
21579,1,0,12
21580,1,0,14
21581,2,0.25,12
21582,10,0.27,11
21583,4,0.75,12
21584,3,0.444444444444444,13
21585,1,0,15
21586,1,0,16
21587,2,0.5,13
21588,1,0,14
21589,1,0,18
21590,1,0,18
21591,1,0,17
21592,1,0,16
21593,3,0.222222222222222,16
21594,6,0.305555555555556,15
21595,1,0,13
21596,1,0,112
21597,2,0.25,171
21598,1,0,167
21599,2,0.25,166
21600,1,0,162
21601,1,0,173
21602,1,0,171
21603,1,0,20
21604,1,0,15
21605,1,0,165
21606,1,0,25
21607,1,0,15
21608,1,0,149
21609,1,0,169
21610,1,0,168
21611,1,0,111
21612,1,0,197
21613,1,0,223
21614,1,0,96
21615,1,0,164
21616,2,0.5,161
21617,1,0,157
21618,1,0,159
21619,1,0,154
21620,1,0,104
21621,1,0,77
21622,1,0,80
21623,1,0,99
21624,1,0,117
21625,1,0,65
21626,1,0,10
21627,1,0,10
21628,1,0,65
21629,1,0,23
21630,1,0,49
21631,1,0,168
21632,1,0,166
21633,1,0,165
21634,1,0,169
21635,1,0,176
21636,1,0,177
21637,1,0,179
21638,1,0,181
21639,2,0.25,179
21640,1,0,184
21641,2,0.25,186
21642,1,0,185
21643,1,0,186
21644,1,0,184
21645,1,0,162
21646,3,0.222222222222222,142
21647,2,0.25,143
21648,1,0,142
21649,1,0,140
21650,1,0,142
21651,1,0,138
21652,1,0,140
21653,1,0,143
21654,2,0.25,154
21655,1,0,158
21656,1,0,163
21657,3,0.222222222222222,177
21658,2,0.25,180
21659,1,0,186
21660,3,0.222222222222222,184
21661,4,0.3125,187
21662,1,0,161
21663,2,0.25,157
21664,3,0.222222222222222,158
21665,3,0.333333333333333,160
21666,1,0,159
21667,1,0,157
21668,1,0,152
21669,2,0.5,151
21670,2,0.5,150
21671,1,0,148
21672,1,0,152
21673,1,0,153
21674,1,0,145
21675,1,0,153
21676,1,0,140
21677,4,0.25,160
21678,1,0,154
21679,1,0,155
21680,3,0.222222222222222,153
21681,1,0,155
21682,1,0,150
21683,1,0,154
21684,2,0.25,152
21685,3,0.222222222222222,150
21686,1,0,147
21687,1,0,151
21688,2,0.5,148
21689,1,0,148
21690,1,0,144
21691,1,0,145
21692,1,0,146
21693,1,0,162
21694,1,0,163
21695,1,0,161
21696,1,0,160
21697,1,0,162
21698,1,0,162
21699,3,0.222222222222222,154
21700,1,0,156
21701,1,0,161
21702,1,0,162
21703,6,0.277777777777778,163
21704,3,0.333333333333333,164
21705,1,0,167
21706,1,0,162
21707,5,0.24,163
21708,1,0,163
21709,1,0,165
21710,1,0,163
21711,2,0.25,165
21712,1,0,163
21713,5,0.24,166
21714,3,0.222222222222222,167
21715,1,0,165
21716,3,0.222222222222222,167
21717,1,0,169
21718,1,0,171
21719,1,0,179
21720,1,0,168
21721,1,0,20
21722,1,0,11
21723,1,0,14
21724,1,0,15
21725,3,0.222222222222222,12
21726,1,0,12
21727,1,0,17
21728,25,0.4064,15
21729,7,0.183673469387755,16
21730,7,0.306122448979592,14
21731,6,0.361111111111111,13
21732,1,0,14
21733,1,0,15
21734,1,0,14
21735,18,0.333333333333333,14
21736,1,0,22
21737,1,0,161
21738,1,0,166
21739,3,0.222222222222222,165
21740,1,0,170
21741,2,0.5,168
21742,1,0,169
21743,1,0,174
21744,1,0,146
21745,1,0,13
21746,4,0.25,9
21747,1,0,25
21748,1,0,160
21749,2,0.25,18
21750,2,0.25,168
21751,1,0,162
21752,1,0,82
21753,1,0,115
21754,1,0,198
21755,1,0,224
21756,1,0,150
21757,2,0.25,100
21758,3,0.222222222222222,163
21759,1,0,162
21760,1,0,165
21761,2,0.25,163
21762,1,0,161
21763,1,0,164
21764,1,0,153
21765,1,0,96
21766,1,0,74
21767,1,0,84
21768,1,0,108
21769,1,0,132
21770,1,0,137
21771,1,0,16
21772,2,0.25,8
21773,1,0,23
21774,1,0,42
21775,1,0,20
21776,1,0,156
21777,1,0,191
21778,1,0,186
21779,1,0,189
21780,3,0.222222222222222,194
21781,1,0,197
21782,1,0,198
21783,1,0,195
21784,1,0,192
21785,1,0,197
21786,1,0,200
21787,1,0,195
21788,1,0,193
21789,1,0,196
21790,1,0,199
21791,1,0,183
21792,1,0,155
21793,1,0,144
21794,1,0,138
21795,1,0,140
21796,2,0.25,139
21797,1,0,134
21798,1,0,136
21799,1,0,132
21800,1,0,134
21801,1,0,138
21802,1,0,162
21803,1,0,155
21804,1,0,160
21805,1,0,160
21806,1,0,177
21807,1,0,180
21808,1,0,181
21809,1,0,188
21810,1,0,160
21811,1,0,159
21812,1,0,160
21813,2,0.25,158
21814,1,0,156
21815,5,0.24,159
21816,1,0,158
21817,1,0,160
21818,2,0.25,161
21819,2,0.25,155
21820,1,0,148
21821,3,0.333333333333333,149
21822,1,0,154
21823,1,0,146
21824,1,0,150
21825,2,0.5,151
21826,1,0,154
21827,1,0,143
21828,2,0.25,159
21829,2,0.25,156
21830,6,0.416666666666667,151
21831,1,0,152
21832,4,0.3125,151
21833,1,0,153
21834,1,0,152
21835,8,0.3125,148
21836,5,0.4,149
21837,3,0.222222222222222,149
21838,3,0.444444444444444,146
21839,1,0,149
21840,2,0.25,147
21841,1,0,158
21842,1,0,160
21843,1,0,165
21844,1,0,156
21845,2,0.25,154
21846,1,0,152
21847,1,0,152
21848,1,0,160
21849,1,0,164
21850,2,0.25,161
21851,2,0.25,164
21852,1,0,161
21853,6,0.361111111111111,166
21854,1,0,165
21855,1,0,168
21856,2,0.5,165
21857,2,0.5,166
21858,1,0,168
21859,1,0,166
21860,1,0,173
21861,1,0,176
21862,1,0,183
21863,1,0,81
21864,1,0,12
21865,1,0,10
21866,1,0,15
21867,1,0,13
21868,6,0.638888888888889,12
21869,2,0.25,14
21870,3,0.222222222222222,13
21871,1,0,11
21872,1,0,14
21873,1,0,16
21874,2,0.25,17
21875,1,0,14
21876,3,0.333333333333333,16
21877,1,0,62
21878,1,0,173
21879,1,0,168
21880,1,0,167
21881,1,0,169
21882,1,0,168
21883,1,0,171
21884,1,0,176
21885,1,0,102
21886,5,0.32,10
21887,1,0,48
21888,1,0,123
21889,1,0,16
21890,1,0,31
21891,1,0,174
21892,2,0.25,169
21893,1,0,166
21894,2,0.25,83
21895,1,0,118
21896,1,0,202
21897,1,0,229
21898,1,0,222
21899,2,0.25,145
21900,1,0,161
21901,1,0,159
21902,2,0.5,164
21903,1,0,162
21904,1,0,160
21905,1,0,149
21906,1,0,103
21907,1,0,84
21908,1,0,97
21909,1,0,122
21910,1,0,140
21911,1,0,152
21912,1,0,58
21913,1,0,10
21914,2,0.25,9
21915,1,0,12
21916,1,0,61
21917,2,0.5,21
21918,1,0,71
21919,1,0,179
21920,1,0,177
21921,1,0,179
21922,1,0,181
21923,1,0,179
21924,1,0,180
21925,1,0,182
21926,1,0,184
21927,1,0,185
21928,1,0,183
21929,1,0,189
21930,1,0,186
21931,1,0,170
21932,1,0,177
21933,1,0,190
21934,2,0.25,194
21935,2,0.25,197
21936,1,0,193
21937,1,0,182
21938,1,0,173
21939,1,0,169
21940,1,0,165
21941,1,0,162
21942,2,0.25,160
21943,1,0,158
21944,1,0,160
21945,1,0,161
21946,1,0,158
21947,4,0.375,157
21948,1,0,158
21949,1,0,137
21950,1,0,158
21951,1,0,183
21952,3,0.222222222222222,179
21953,1,0,182
21954,2,0.25,185
21955,1,0,165
21956,2,0.25,158
21957,1,0,157
21958,1,0,156
21959,2,0.25,157
21960,2,0.25,155
21961,1,0,155
21962,2,0.25,159
21963,1,0,152
21964,1,0,153
21965,1,0,150
21966,2,0.25,151
21967,1,0,141
21968,1,0,147
21969,3,0.222222222222222,149
21970,2,0.25,142
21971,2,0.25,152
21972,3,0.333333333333333,150
21973,4,0.4375,150
21974,2,0.5,150
21975,5,0.36,148
21976,2,0.25,149
21977,1,0,145
21978,1,0,146
21979,1,0,146
21980,1,0,147
21981,1,0,145
21982,2,0.5,148
21983,1,0,146
21984,1,0,146
21985,1,0,144
21986,2,0.25,153
21987,1,0,152
21988,1,0,145
21989,1,0,140
21990,1,0,137
21991,1,0,138
21992,1,0,142
21993,1,0,150
21994,1,0,153
21995,1,0,155
21996,1,0,162
21997,1,0,162
21998,1,0,160
21999,1,0,162
22000,3,0.222222222222222,165
22001,1,0,163
22002,1,0,167
22003,3,0.222222222222222,167
22004,3,0.222222222222222,164
22005,1,0,167
22006,1,0,168
22007,2,0.25,169
22008,1,0,179
22009,1,0,165
22010,1,0,23
22011,1,0,10
22012,4,0.25,11
22013,4,0.5,17
22014,3,0.444444444444444,15
22015,4,0.25,15
22016,1,0,13
22017,3,0.222222222222222,13
22018,1,0,12
22019,4,0.25,17
22020,3,0.333333333333333,14
22021,5,0.2,15
22022,1,0,14
22023,2,0.5,16
22024,9,0.185185185185185,13
22025,2,0.25,15
22026,1,0,135
22027,1,0,170
22028,2,0.25,162
22029,1,0,163
22030,2,0.25,166
22031,2,0.5,167
22032,1,0,165
22033,1,0,169
22034,1,0,182
22035,1,0,53
22036,1,0,8
22037,1,0,10
22038,1,0,93
22039,1,0,84
22040,3,0.222222222222222,14
22041,1,0,62
22042,2,0.25,172
22043,1,0,163
22044,3,0.222222222222222,21
22045,1,0,116
22046,1,0,198
22047,1,0,228
22048,1,0,221
22049,1,0,101
22050,2,0.25,158
22051,1,0,162
22052,1,0,157
22053,1,0,119
22054,1,0,93
22055,1,0,79
22056,1,0,80
22057,2,0.25,88
22058,1,0,100
22059,1,0,107
22060,1,0,116
22061,1,0,105
22062,1,0,13
22063,1,0,10
22064,1,0,29
22065,1,0,35
22066,1,0,143
22067,1,0,149
22068,1,0,152
22069,1,0,155
22070,1,0,153
22071,1,0,154
22072,1,0,159
22073,1,0,161
22074,1,0,162
22075,1,0,170
22076,2,0.25,180
22077,2,0.25,185
22078,2,0.25,189
22079,1,0,193
22080,2,0.25,203
22081,4,0.1875,200
22082,1,0,197
22083,1,0,185
22084,1,0,174
22085,1,0,166
22086,1,0,164
22087,1,0,167
22088,2,0.25,166
22089,1,0,165
22090,2,0.25,159
22091,1,0,156
22092,1,0,136
22093,1,0,152
22094,1,0,176
22095,1,0,171
22096,1,0,174
22097,1,0,173
22098,3,0.222222222222222,180
22099,1,0,178
22100,1,0,180
22101,2,0.25,183
22102,1,0,188
22103,1,0,184
22104,1,0,164
22105,2,0.25,157
22106,1,0,158
22107,1,0,159
22108,5,0.32,158
22109,1,0,156
22110,1,0,162
22111,2,0.5,156
22112,1,0,158
22113,1,0,162
22114,1,0,156
22115,1,0,153
22116,1,0,150
22117,1,0,147
22118,2,0.5,146
22119,1,0,151
22120,1,0,157
22121,1,0,158
22122,1,0,154
22123,2,0.5,153
22124,1,0,149
22125,1,0,156
22126,2,0.25,152
22127,2,0.5,152
22128,2,0.25,150
22129,1,0,146
22130,3,0.222222222222222,145
22131,3,0.222222222222222,148
22132,1,0,147
22133,1,0,127
22134,1,0,125
22135,1,0,130
22136,1,0,132
22137,1,0,129
22138,1,0,124
22139,2,0.25,122
22140,1,0,123
22141,1,0,130
22142,1,0,139
22143,1,0,138
22144,1,0,126
22145,1,0,143
22146,1,0,152
22147,1,0,149
22148,1,0,154
22149,1,0,157
22150,1,0,158
22151,3,0.222222222222222,163
22152,2,0.25,165
22153,1,0,161
22154,2,0.5,169
22155,1,0,165
22156,4,0.25,167
22157,4,0.3125,170
22158,1,0,169
22159,1,0,174
22160,1,0,177
22161,1,0,186
22162,1,0,91
22163,1,0,12
22164,1,0,9
22165,3,0.333333333333333,13
22166,1,0,14
22167,4,0.3125,13
22168,1,0,12
22169,1,0,15
22170,1,0,13
22171,2,0.25,12
22172,4,0.25,13
22173,1,0,10
22174,1,0,11
22175,4,0.1875,12
22176,1,0,14
22177,3,0.333333333333333,13
22178,3,0.222222222222222,14
22179,1,0,11
22180,4,0.4375,16
22181,2,0.25,15
22182,1,0,16
22183,1,0,21
22184,2,0.25,170
22185,1,0,166
22186,1,0,164
22187,1,0,167
22188,1,0,161
22189,1,0,159
22190,1,0,169
22191,1,0,175
22192,2,0.25,186
22193,1,0,23
22194,1,0,9
22195,1,0,11
22196,1,0,152
22197,1,0,44
22198,1,0,117
22199,1,0,170
22200,1,0,167
22201,2,0.25,85
22202,1,0,115
22203,2,0.25,197
22204,1,0,230
22205,1,0,224
22206,1,0,146
22207,1,0,102
22208,1,0,165
22209,1,0,161
22210,1,0,162
22211,4,0.375,161
22212,1,0,158
22213,1,0,101
22214,1,0,65
22215,1,0,67
22216,1,0,73
22217,1,0,98
22218,1,0,108
22219,1,0,115
22220,1,0,128
22221,1,0,37
22222,1,0,10
22223,1,0,11
22224,1,0,14
22225,1,0,60
22226,1,0,18
22227,1,0,87
22228,1,0,168
22229,1,0,174
22230,1,0,173
22231,1,0,174
22232,1,0,180
22233,1,0,179
22234,1,0,174
22235,1,0,170
22236,1,0,172
22237,1,0,183
22238,3,0.333333333333333,186
22239,1,0,188
22240,1,0,192
22241,1,0,196
22242,2,0.5,198
22243,1,0,195
22244,1,0,180
22245,1,0,149
22246,1,0,137
22247,1,0,138
22248,1,0,137
22249,1,0,141
22250,1,0,153
22251,1,0,155
22252,2,0.25,133
22253,1,0,153
22254,3,0.222222222222222,177
22255,2,0.25,176
22256,1,0,181
22257,1,0,182
22258,2,0.25,184
22259,2,0.25,189
22260,1,0,185
22261,1,0,163
22262,2,0.25,156
22263,1,0,155
22264,2,0.5,156
22265,2,0.5,157
22266,1,0,155
22267,1,0,155
22268,1,0,154
22269,1,0,155
22270,1,0,157
22271,3,0.222222222222222,157
22272,1,0,158
22273,1,0,152
22274,1,0,149
22275,1,0,152
22276,1,0,148
22277,1,0,151
22278,1,0,150
22279,1,0,144
22280,1,0,148
22281,1,0,152
22282,1,0,148
22283,1,0,159
22284,2,0.25,154
22285,1,0,152
22286,1,0,150
22287,1,0,152
22288,2,0.25,149
22289,2,0.5,146
22290,1,0,147
22291,2,0.25,146
22292,2,0.25,147
22293,1,0,144
22294,1,0,145
22295,1,0,144
22296,1,0,122
22297,1,0,119
22298,1,0,122
22299,2,0.25,119
22300,1,0,117
22301,2,0.25,118
22302,3,0.222222222222222,116
22303,3,0.333333333333333,117
22304,1,0,122
22305,1,0,119
22306,1,0,113
22307,1,0,120
22308,1,0,129
22309,1,0,133
22310,1,0,144
22311,1,0,150
22312,1,0,159
22313,1,0,161
22314,3,0.333333333333333,163
22315,1,0,166
22316,1,0,164
22317,1,0,168
22318,3,0.333333333333333,165
22319,1,0,165
22320,1,0,168
22321,5,0.32,169
22322,1,0,169
22323,1,0,172
22324,1,0,178
22325,1,0,172
22326,1,0,27
22327,8,0.21875,10
22328,1,0,14
22329,2,0.25,13
22330,3,0.222222222222222,14
22331,2,0.25,14
22332,1,0,16
22333,1,0,10
22334,1,0,17
22335,1,0,16
22336,11,0.59504132231405,16
22337,43,0.414818820984316,14
22338,1,0,16
22339,1,0,16
22340,3,0.222222222222222,14
22341,1,0,82
22342,2,0.25,162
22343,1,0,161
22344,1,0,171
22345,2,0.25,179
22346,1,0,177
22347,1,0,182
22348,1,0,189
22349,1,0,196
22350,1,0,15
22351,1,0,12
22352,1,0,182
22353,1,0,27
22354,1,0,155
22355,3,0.222222222222222,169
22356,2,0.25,168
22357,1,0,163
22358,1,0,119
22359,1,0,227
22360,1,0,222
22361,1,0,142
22362,1,0,104
22363,2,0.25,160
22364,2,0.25,162
22365,1,0,159
22366,1,0,158
22367,1,0,163
22368,1,0,119
22369,1,0,70
22370,1,0,79
22371,1,0,92
22372,1,0,113
22373,1,0,127
22374,1,0,130
22375,1,0,132
22376,1,0,144
22377,1,0,103
22378,1,0,12
22379,3,0.222222222222222,9
22380,1,0,10
22381,1,0,47
22382,1,0,30
22383,1,0,27
22384,1,0,183
22385,2,0.25,188
22386,1,0,193
22387,1,0,188
22388,1,0,177
22389,1,0,164
22390,1,0,171
22391,1,0,174
22392,1,0,177
22393,3,0.444444444444444,181
22394,1,0,192
22395,1,0,190
22396,1,0,196
22397,1,0,195
22398,1,0,197
22399,1,0,199
22400,1,0,198
22401,1,0,202
22402,1,0,199
22403,1,0,189
22404,1,0,163
22405,1,0,141
22406,1,0,139
22407,1,0,144
22408,1,0,156
22409,3,0.222222222222222,157
22410,1,0,156
22411,1,0,156
22412,1,0,180
22413,1,0,181
22414,1,0,178
22415,5,0.44,177
22416,2,0.25,171
22417,1,0,177
22418,1,0,180
22419,1,0,187
22420,1,0,164
22421,1,0,155
22422,1,0,157
22423,2,0.25,158
22424,2,0.25,156
22425,2,0.25,158
22426,1,0,159
22427,1,0,154
22428,1,0,142
22429,1,0,148
22430,3,0.222222222222222,145
22431,1,0,147
22432,1,0,148
22433,1,0,142
22434,1,0,147
22435,1,0,144
22436,1,0,150
22437,3,0.222222222222222,143
22438,1,0,157
22439,1,0,150
22440,8,0.203125,151
22441,1,0,152
22442,3,0.333333333333333,149
22443,1,0,146
22444,3,0.333333333333333,151
22445,2,0.5,150
22446,3,0.222222222222222,147
22447,1,0,149
22448,3,0.444444444444444,150
22449,1,0,148
22450,2,0.25,147
22451,1,0,149
22452,2,0.25,145
22453,7,0.285714285714286,147
22454,1,0,146
22455,1,0,116
22456,2,0.25,118
22457,1,0,114
22458,1,0,117
22459,1,0,120
22460,1,0,119
22461,1,0,115
22462,1,0,118
22463,1,0,120
22464,1,0,118
22465,1,0,126
22466,1,0,134
22467,2,0.25,139
22468,1,0,149
22469,2,0.25,158
22470,1,0,161
22471,5,0.2,164
22472,4,0.25,166
22473,1,0,167
22474,1,0,165
22475,1,0,164
22476,6,0.388888888888889,166
22477,1,0,166
22478,1,0,175
22479,1,0,185
22480,1,0,100
22481,1,0,12
22482,3,0.222222222222222,9
22483,4,0.25,10
22484,1,0,11
22485,4,0.4375,15
22486,2,0.5,16
22487,5,0.2,15
22488,7,0.285714285714286,15
22489,1,0,15
22490,1,0,16
22491,1,0,11
22492,5,0.2,13
22493,1,0,11
22494,4,0.3125,15
22495,4,0.3125,15
22496,3,0.333333333333333,16
22497,1,0,14
22498,1,0,12
22499,1,0,14
22500,1,0,157
22501,1,0,168
22502,1,0,176
22503,1,0,185
22504,1,0,191
22505,1,0,195
22506,1,0,197
22507,1,0,198
22508,1,0,201
22509,1,0,206
22510,1,0,148
22511,1,0,11
22512,2,0.25,9
22513,1,0,15
22514,1,0,183
22515,1,0,20
22516,1,0,16
22517,1,0,174
22518,2,0.25,165
22519,1,0,22
22520,1,0,86
22521,1,0,117
22522,2,0.25,195
22523,1,0,226
22524,1,0,221
22525,1,0,141
22526,2,0.25,101
22527,1,0,142
22528,1,0,144
22529,1,0,171
22530,1,0,123
22531,1,0,79
22532,1,0,90
22533,1,0,108
22534,1,0,126
22535,1,0,135
22536,1,0,142
22537,1,0,139
22538,1,0,147
22539,1,0,153
22540,1,0,28
22541,1,0,20
22542,1,0,61
22543,1,0,16
22544,1,0,135
22545,1,0,195
22546,1,0,196
22547,1,0,185
22548,1,0,152
22549,1,0,138
22550,1,0,145
22551,1,0,158
22552,1,0,166
22553,1,0,172
22554,1,0,179
22555,2,0.25,189
22556,1,0,192
22557,1,0,193
22558,2,0.25,194
22559,1,0,195
22560,2,0.25,196
22561,1,0,194
22562,1,0,197
22563,1,0,183
22564,1,0,151
22565,1,0,129
22566,1,0,140
22567,2,0.5,155
22568,1,0,156
22569,1,0,155
22570,1,0,131
22571,2,0.25,155
22572,2,0.25,183
22573,2,0.25,182
22574,1,0,173
22575,1,0,181
22576,1,0,183
22577,2,0.25,190
22578,1,0,188
22579,1,0,165
22580,2,0.25,156
22581,1,0,158
22582,3,0.444444444444444,156
22583,1,0,157
22584,1,0,155
22585,1,0,153
22586,2,0.25,156
22587,1,0,157
22588,2,0.5,155
22589,1,0,157
22590,1,0,160
22591,1,0,153
22592,1,0,139
22593,1,0,146
22594,2,0.5,144
22595,1,0,147
22596,1,0,149
22597,1,0,142
22598,1,0,151
22599,1,0,161
22600,1,0,158
22601,2,0.25,153
22602,1,0,153
22603,1,0,150
22604,1,0,152
22605,1,0,147
22606,4,0.25,148
22607,1,0,146
22608,1,0,148
22609,1,0,113
22610,3,0.333333333333333,109
22611,1,0,112
22612,1,0,105
22613,1,0,113
22614,1,0,114
22615,2,0.25,118
22616,1,0,113
22617,1,0,110
22618,1,0,112
22619,1,0,113
22620,1,0,122
22621,1,0,132
22622,1,0,151
22623,1,0,163
22624,1,0,166
22625,3,0.222222222222222,165
22626,1,0,164
22627,1,0,169
22628,3,0.222222222222222,168
22629,1,0,170
22630,2,0.25,171
22631,1,0,174
22632,1,0,176
22633,1,0,186
22634,1,0,28
22635,13,0.319526627218935,11
22636,4,0.375,9
22637,9,0.395061728395062,10
22638,2,0.25,11
22639,1,0,13
22640,1,0,14
22641,1,0,16
22642,4,0.25,15
22643,1,0,17
22644,3,0.222222222222222,14
22645,1,0,13
22646,1,0,20
22647,1,0,18
22648,1,0,12
22649,3,0.333333333333333,17
22650,2,0.5,16
22651,3,0.222222222222222,16
22652,1,0,16
22653,10,0.3,13
22654,1,0,15
22655,1,0,48
22656,1,0,174
22657,1,0,165
22658,1,0,160
22659,1,0,171
22660,1,0,177
22661,1,0,179
22662,1,0,185
22663,1,0,183
22664,1,0,181
22665,1,0,182
22666,1,0,192
22667,1,0,83
22668,1,0,12
22669,3,0.333333333333333,10
22670,1,0,11
22671,1,0,29
22672,1,0,134
22673,1,0,18
22674,1,0,34
22675,1,0,176
22676,1,0,166
22677,1,0,24
22678,1,0,89
22679,1,0,121
22680,1,0,228
22681,1,0,223
22682,1,0,142
22683,1,0,155
22684,1,0,143
22685,1,0,127
22686,1,0,136
22687,1,0,164
22688,1,0,162
22689,1,0,125
22690,1,0,82
22691,1,0,91
22692,1,0,113
22693,1,0,130
22694,2,0.25,143
22695,1,0,134
22696,1,0,138
22697,1,0,158
22698,1,0,84
22699,1,0,11
22700,10,0.37,10
22701,1,0,12
22702,1,0,62
22703,1,0,22
22704,1,0,50
22705,1,0,194
22706,1,0,192
22707,1,0,146
22708,1,0,98
22709,1,0,114
22710,1,0,131
22711,1,0,142
22712,1,0,154
22713,1,0,162
22714,1,0,173
22715,1,0,178
22716,1,0,184
22717,3,0.222222222222222,182
22718,1,0,185
22719,1,0,186
22720,1,0,191
22721,1,0,187
22722,1,0,188
22723,1,0,187
22724,1,0,181
22725,1,0,155
22726,1,0,144
22727,1,0,153
